crime_id,date,district,crime_type,latitude,longitude,location,suspect_id,victim_id,police_station,status,arrested,repeat_offender,population_density,unemployment_rate,risk_zone,risk_score
CR-002784,2025-03-29,Tumakuru,Domestic Violence,13.391222,77.101483,Tumakuru Zone 1,SUS-00150,VIC-00531,Tumakuru South PS,Active,0,0,350.04,4.88,Low Risk,0.2138
CR-002785,2024-02-02,Tumakuru,Fraud,13.243098,77.100835,Tumakuru Zone 5,SUS-00692,VIC-00080,Tumakuru Traffic PS,Active,0,0,266.19,5.24,Low Risk,0.2357
CR-002786,2024-08-04,Gadag,Assault,15.47597,75.894788,Gadag Zone 2,SUS-00295,VIC-00323,Gadag Women PS,Closed,0,0,217.87,6.27,Low Risk,0.3629
CR-002787,2023-05-08,Haveri,Fraud,14.803181,75.539321,Haveri Zone 4,SUS-00432,VIC-00478,Haveri East PS,Closed,0,0,301.9,5.97,Low Risk,0.2618
CR-002788,2023-10-06,Chikkaballapur,Theft,13.418181,77.790072,Chikkaballapur Zone 4,SUS-00636,VIC-00299,Chikkaballapur South PS,Closed,0,0,303.37,5.58,Low Risk,0.299
CR-002789,2023-12-31,Chitradurga,Fraud,14.149905,76.331998,Chitradurga Zone 2,SUS-00562,VIC-00511,Chitradurga Women PS,Arrested,1,0,253.36,6.21,Low Risk,0.2524
CR-002790,2023-10-16,Hubballi,Theft,15.293824,75.147982,Hubballi Zone 3,SUS-00147,VIC-00278,Hubballi West PS,Closed,0,0,794.8,5.17,Low Risk,0.3059
CR-002791,2023-11-24,Mysuru,Cybercrime,12.493477,76.622819,Mysuru Zone 5,SUS-00219,VIC-00193,Mysuru Traffic PS,Closed,0,0,760.01,4.34,Low Risk,0.3238
CR-002792,2023-05-16,Koppal,Robbery,15.3019,76.096678,Koppal Zone 2,SUS-00405,VIC-00951,Koppal Cyber Crime Cell,Active,0,0,223.63,6.35,Low Risk,0.3181
CR-002793,2024-06-28,Chikkaballapur,Domestic Violence,13.452076,77.770974,Chikkaballapur Zone 5,SUS-00685,VIC-01153,Chikkaballapur Traffic PS,Arrested,1,0,389.78,4.92,Low Risk,0.2307
CR-002794,2023-04-14,Udupi,Fraud,13.313273,74.712812,Udupi Zone 2,SUS-00033,VIC-01169,Udupi Special Task Force,Arrested,1,1,424.94,4.52,Medium Risk,0.5985
CR-002795,2023-02-09,Chikkaballapur,Assault,13.40912,77.649419,Chikkaballapur Zone 1,SUS-00522,VIC-00454,Chikkaballapur South PS,Closed,0,0,366.29,5.16,Low Risk,0.3639
CR-002796,2023-08-14,Bagalkot,Robbery,16.223773,75.606092,Bagalkot Zone 5,SUS-00618,VIC-00498,Bagalkot Rural PS,Active,0,0,264.37,5.96,Low Risk,0.3876
CR-002797,2025-05-10,Shivamogga,Fraud,14.006096,75.546449,Shivamogga Zone 4,SUS-00445,VIC-01145,Shivamogga South PS,Arrested,1,0,374.51,5.14,Low Risk,0.3401
CR-002798,2023-04-16,Kolar,Theft,13.121565,78.081962,Kolar Zone 3,SUS-00758,VIC-01087,Kolar Rural PS,Active,0,0,453.96,5.61,Low Risk,0.3633
CR-002799,2024-12-19,Bengaluru Rural,Assault,13.184499,77.502107,Bengaluru Rural Zone 4,SUS-00411,VIC-00307,Bengaluru Rural Central PS,Active,0,0,594.2,5.52,Low Risk,0.3747
CR-002800,2025-05-05,Ballari,Theft,15.111611,77.027935,Ballari Zone 3,SUS-00006,VIC-00277,Ballari West PS,Active,0,1,328.82,6.56,Medium Risk,0.491
CR-002801,2024-07-28,Chamarajanagar,Robbery,11.911959,77.025344,Chamarajanagar Zone 1,SUS-00267,VIC-01153,Chamarajanagar North PS,Arrested,1,1,210.89,5.46,Medium Risk,0.5711
CR-002802,2023-01-29,Vijayanagara,Cybercrime,15.091363,76.502659,Vijayanagara Zone 2,SUS-00382,VIC-00780,Vijayanagara Central PS,Closed,0,0,291.45,6.12,Low Risk,0.3445
CR-002803,2023-01-13,Vijayanagara,Theft,15.362034,76.523186,Vijayanagara Zone 1,SUS-00139,VIC-01119,Vijayanagara East PS,Closed,0,1,308.4,6.75,Medium Risk,0.5131
CR-002804,2023-03-03,Vijayapura,Fraud,16.957614,75.751944,Vijayapura Zone 5,SUS-00115,VIC-00004,Vijayapura East PS,Closed,0,0,326.95,6.21,Medium Risk,0.406
CR-002805,2024-09-21,Yadgir,Assault,16.752916,77.149256,Yadgir Zone 4,SUS-00131,VIC-00344,Yadgir East PS,Closed,0,0,270.78,6.41,Low Risk,0.3273
CR-002806,2023-09-16,Tumakuru,Murder,13.32256,77.13632,Tumakuru Zone 1,SUS-00034,VIC-01158,Tumakuru Women PS,Arrested,1,0,321.64,4.94,Low Risk,0.3681
CR-002807,2023-06-03,Udupi,Assault,13.295236,74.730187,Udupi Zone 4,SUS-00261,VIC-00012,Udupi Special Task Force,Arrested,1,1,482.53,4.61,Medium Risk,0.5031
CR-002808,2024-10-26,Chitradurga,Murder,14.277742,76.503672,Chitradurga Zone 3,SUS-00417,VIC-00414,Chitradurga Traffic PS,Closed,0,0,228.48,5.49,Low Risk,0.2157
CR-002809,2024-01-20,Davangere,Cybercrime,14.506327,75.924295,Davangere Zone 3,SUS-00012,VIC-00728,Davangere East PS,Active,0,0,321.34,5.53,Low Risk,0.1943
CR-002810,2023-12-21,Ramanagara,Assault,12.782627,77.305279,Ramanagara Zone 1,SUS-00511,VIC-00707,Ramanagara South PS,Arrested,1,0,446.09,5.07,Low Risk,0.3292
CR-002811,2024-10-21,Belagavi,Drug Offense,15.883625,74.711302,Belagavi Zone 3,SUS-00591,VIC-00393,Belagavi Central PS,Active,0,1,646.99,5.7,Medium Risk,0.6058
CR-002812,2025-01-21,Raichur,Robbery,16.300233,77.32458,Raichur Zone 3,SUS-00107,VIC-00828,Raichur Traffic PS,Closed,0,0,262.58,6.92,Low Risk,0.2545
CR-002813,2024-01-03,Belagavi,Burglary,15.885877,74.653724,Belagavi Zone 1,SUS-00476,VIC-00793,Belagavi Women PS,Arrested,1,0,695.29,6.0,Low Risk,0.2584
CR-002814,2023-08-19,Dharwad,Murder,15.482822,74.983264,Dharwad Zone 4,SUS-00774,VIC-01177,Dharwad East PS,Arrested,1,0,447.52,5.25,Low Risk,0.352
CR-002815,2024-04-03,Chikkaballapur,Drug Offense,13.310577,77.702806,Chikkaballapur Zone 1,SUS-00335,VIC-00716,Chikkaballapur Central PS,Active,0,0,356.64,4.84,Low Risk,0.3131
CR-002816,2023-07-24,Dharwad,Domestic Violence,15.387137,75.029442,Dharwad Zone 5,SUS-00412,VIC-00889,Dharwad Traffic PS,Arrested,1,0,405.11,5.13,Low Risk,0.31
CR-002817,2024-05-06,Kalaburagi,Assault,17.255361,76.725705,Kalaburagi Zone 4,SUS-00109,VIC-01168,Kalaburagi South PS,Active,0,0,370.21,6.26,Medium Risk,0.4177
CR-002818,2024-01-11,Dharwad,Drug Offense,15.503211,75.054755,Dharwad Zone 4,SUS-00115,VIC-00663,Dharwad North PS,Closed,0,0,369.0,5.77,Low Risk,0.2091
CR-002819,2023-08-27,Kolar,Assault,13.215306,78.025156,Kolar Zone 4,SUS-00667,VIC-01090,Kolar South PS,Closed,0,0,417.86,5.14,Low Risk,0.3528
CR-002820,2023-05-28,Ballari,Fraud,15.167081,76.922055,Ballari Zone 2,SUS-00539,VIC-00480,Ballari Traffic PS,Arrested,1,0,361.51,6.3,Low Risk,0.3025
CR-002821,2024-05-23,Mysuru,Assault,12.165585,76.644785,Mysuru Zone 1,SUS-00386,VIC-00953,Mysuru South PS,Active,0,0,842.86,4.79,Low Risk,0.3947
CR-002822,2024-11-13,Gadag,Assault,15.503231,75.575734,Gadag Zone 2,SUS-00484,VIC-00793,Gadag Traffic PS,Arrested,1,0,233.93,5.7,Low Risk,0.2582
CR-002823,2023-11-06,Yadgir,Fraud,16.815889,77.109284,Yadgir Zone 2,SUS-00334,VIC-00083,Yadgir Central PS,Arrested,1,1,209.38,6.72,Medium Risk,0.6078
CR-002824,2024-10-29,Kolar,Theft,13.042769,78.067477,Kolar Zone 2,SUS-00248,VIC-00713,Kolar South PS,Active,0,0,433.46,5.4,Low Risk,0.3954
CR-002825,2024-04-04,Belagavi,Fraud,15.926012,74.50569,Belagavi Zone 1,SUS-00075,VIC-01192,Belagavi Traffic PS,Active,0,1,742.47,6.26,High Risk,0.6868
CR-002826,2024-01-20,Hassan,Theft,12.818973,76.111986,Hassan Zone 5,SUS-00763,VIC-01051,Hassan Rural PS,Active,0,0,254.06,5.05,Low Risk,0.2326
CR-002827,2024-10-20,Udupi,Assault,13.402744,74.64763,Udupi Zone 4,SUS-00445,VIC-00124,Udupi South PS,Active,0,0,407.09,5.05,Low Risk,0.2569
CR-002828,2025-04-14,Mangaluru,Burglary,12.900491,74.960956,Mangaluru Zone 3,SUS-00070,VIC-00208,Mangaluru Special Task Force,Arrested,1,0,1231.77,5.36,Low Risk,0.383
CR-002829,2024-09-12,Hubballi,Drug Offense,15.392999,75.168301,Hubballi Zone 1,SUS-00630,VIC-00585,Hubballi Women PS,Arrested,1,0,823.35,5.59,Medium Risk,0.4084
CR-002830,2023-03-23,Chikkamagaluru,Robbery,13.366032,75.733478,Chikkamagaluru Zone 3,SUS-00672,VIC-00735,Chikkamagaluru West PS,Arrested,1,0,246.23,5.28,Low Risk,0.1929
CR-002831,2025-02-22,Bengaluru Urban,Cybercrime,13.049064,77.474284,Bengaluru Urban Zone 5,SUS-00620,VIC-01084,Bengaluru Urban South PS,Closed,0,0,4466.28,4.28,Medium Risk,0.5275
CR-002832,2024-01-06,Raichur,Theft,16.242783,77.2577,Raichur Zone 3,SUS-00295,VIC-00636,Raichur East PS,Arrested,1,0,299.5,6.45,Low Risk,0.338
CR-002833,2024-10-14,Mandya,Murder,12.483218,76.891632,Mandya Zone 2,SUS-00689,VIC-00032,Mandya Women PS,Closed,0,0,380.19,4.99,Low Risk,0.2763
CR-002834,2023-05-02,Bagalkot,Fraud,16.154164,75.474385,Bagalkot Zone 3,SUS-00402,VIC-00093,Bagalkot South PS,Arrested,1,1,301.62,6.27,Medium Risk,0.5638
CR-002835,2023-09-28,Mandya,Cybercrime,12.631345,77.023943,Mandya Zone 1,SUS-00259,VIC-01114,Mandya Traffic PS,Active,0,0,352.99,4.65,Low Risk,0.3423
CR-002836,2023-02-09,Shivamogga,Cybercrime,13.884981,75.464115,Shivamogga Zone 5,SUS-00468,VIC-00243,Shivamogga South PS,Closed,0,0,332.97,5.85,Low Risk,0.2556
CR-002837,2024-08-24,Kolar,Assault,13.155287,78.134528,Kolar Zone 1,SUS-00374,VIC-00865,Kolar North PS,Active,0,0,529.02,5.12,Low Risk,0.2211
CR-002838,2025-04-30,Belagavi,Domestic Violence,15.886349,74.463044,Belagavi Zone 4,SUS-00649,VIC-01068,Belagavi Special Task Force,Active,0,0,654.69,5.82,Low Risk,0.3106
CR-002839,2023-01-04,Haveri,Theft,14.80863,75.377121,Haveri Zone 3,SUS-00316,VIC-01074,Haveri South PS,Arrested,1,1,300.81,5.63,Medium Risk,0.6321
CR-002840,2023-06-02,Bagalkot,Fraud,16.096118,75.570396,Bagalkot Zone 5,SUS-00549,VIC-00150,Bagalkot Rural PS,Closed,0,0,295.92,6.07,Low Risk,0.2559
CR-002841,2025-01-26,Raichur,Cybercrime,16.173914,77.324379,Raichur Zone 5,SUS-00650,VIC-01022,Raichur North PS,Closed,0,0,319.31,6.19,Low Risk,0.334
CR-002842,2023-07-09,Udupi,Theft,13.298318,74.655712,Udupi Zone 3,SUS-00553,VIC-00811,Udupi East PS,Closed,0,1,433.68,4.94,Medium Risk,0.4392
CR-002843,2023-04-01,Hassan,Theft,12.824603,76.074243,Hassan Zone 2,SUS-00316,VIC-00238,Hassan Central PS,Active,0,1,279.21,5.33,Medium Risk,0.456
CR-002844,2024-07-20,Bagalkot,Cybercrime,16.123878,75.6224,Bagalkot Zone 1,SUS-00306,VIC-00739,Bagalkot North PS,Active,0,0,273.84,6.16,Low Risk,0.2619
CR-002845,2023-09-15,Udupi,Drug Offense,13.509929,74.762318,Udupi Zone 5,SUS-00543,VIC-00564,Udupi Special Task Force,Active,0,0,477.14,4.52,Low Risk,0.2615
CR-002846,2024-05-15,Uttara Kannada,Theft,14.806413,74.616086,Uttara Kannada Zone 1,SUS-00146,VIC-00095,Uttara Kannada East PS,Closed,0,0,204.89,5.27,Low Risk,0.1946
CR-002847,2023-08-16,Davangere,Drug Offense,14.514733,75.921952,Davangere Zone 5,SUS-00358,VIC-00113,Davangere West PS,Active,0,1,398.15,5.27,Medium Risk,0.5513
CR-002848,2023-02-06,Kalaburagi,Drug Offense,17.365278,76.796605,Kalaburagi Zone 2,SUS-00408,VIC-00456,Kalaburagi Traffic PS,Arrested,1,0,462.67,5.86,Low Risk,0.2814
CR-002849,2024-07-28,Udupi,Domestic Violence,13.220596,74.680201,Udupi Zone 2,SUS-00522,VIC-00869,Udupi North PS,Closed,0,0,464.59,4.69,Low Risk,0.2991
CR-002850,2023-04-03,Koppal,Assault,15.33224,76.117153,Koppal Zone 1,SUS-00770,VIC-01081,Koppal Rural PS,Arrested,1,0,240.76,6.59,Low Risk,0.2918
CR-002851,2023-08-27,Chitradurga,Cybercrime,14.185032,76.419922,Chitradurga Zone 4,SUS-00621,VIC-00800,Chitradurga East PS,Active,0,0,221.54,6.1,Low Risk,0.2931
CR-002852,2023-07-23,Vijayapura,Assault,16.891167,75.708257,Vijayapura Zone 2,SUS-00483,VIC-00589,Vijayapura Rural PS,Arrested,1,0,308.04,5.54,Low Risk,0.3561
CR-002853,2023-05-29,Koppal,Cybercrime,15.370265,76.091218,Koppal Zone 2,SUS-00056,VIC-00155,Koppal West PS,Active,0,0,226.71,7.33,Low Risk,0.3153
CR-002854,2025-03-11,Ramanagara,Theft,12.787031,77.284049,Ramanagara Zone 5,SUS-00510,VIC-00080,Ramanagara Cyber Crime Cell,Active,0,1,375.24,4.75,Medium Risk,0.4594
CR-002855,2024-05-17,Hubballi,Fraud,15.405744,75.091415,Hubballi Zone 2,SUS-00559,VIC-01168,Hubballi South PS,Closed,0,0,843.09,6.14,Low Risk,0.336
CR-002856,2024-06-20,Uttara Kannada,Burglary,14.967722,74.635529,Uttara Kannada Zone 1,SUS-00745,VIC-00068,Uttara Kannada Special Task Force,Arrested,1,0,188.85,4.9,Low Risk,0.3628
CR-002857,2023-09-23,Mangaluru,Domestic Violence,13.040239,75.0563,Mangaluru Zone 1,SUS-00280,VIC-00052,Mangaluru Central PS,Closed,0,0,1009.3,5.56,Medium Risk,0.437
CR-002858,2025-04-04,Ballari,Theft,15.175375,76.83807,Ballari Zone 1,SUS-00075,VIC-00013,Ballari Central PS,Arrested,1,1,420.99,6.44,Medium Risk,0.4842
CR-002859,2023-09-23,Koppal,Cybercrime,15.396412,76.04818,Koppal Zone 3,SUS-00269,VIC-00486,Koppal East PS,Closed,0,0,243.05,6.8,Low Risk,0.28
CR-002860,2024-06-28,Chamarajanagar,Burglary,11.82248,76.943503,Chamarajanagar Zone 4,SUS-00743,VIC-01033,Chamarajanagar Central PS,Closed,0,0,175.28,5.0,Low Risk,0.3347
CR-002861,2024-04-11,Dharwad,Theft,15.525225,74.907687,Dharwad Zone 5,SUS-00007,VIC-00384,Dharwad Special Task Force,Arrested,1,0,451.58,5.66,Low Risk,0.2799
CR-002862,2024-08-10,Yadgir,Assault,16.82999,77.284753,Yadgir Zone 1,SUS-00353,VIC-00050,Yadgir East PS,Closed,0,1,249.34,6.84,Medium Risk,0.6071
CR-002863,2024-02-17,Kalaburagi,Drug Offense,17.450514,76.836441,Kalaburagi Zone 5,SUS-00202,VIC-00649,Kalaburagi Cyber Crime Cell,Closed,0,0,395.15,6.41,Medium Risk,0.4041
CR-002864,2024-12-04,Dharwad,Murder,15.317387,74.955473,Dharwad Zone 3,SUS-00763,VIC-00337,Dharwad Traffic PS,Active,0,0,378.49,4.98,Low Risk,0.1959
CR-002865,2023-05-11,Mangaluru,Theft,12.8764,74.736906,Mangaluru Zone 5,SUS-00678,VIC-00516,Mangaluru Rural PS,Closed,0,0,1228.47,5.36,Low Risk,0.2623
CR-002866,2023-10-25,Belagavi,Cybercrime,16.016138,74.579892,Belagavi Zone 4,SUS-00794,VIC-00834,Belagavi South PS,Arrested,1,0,645.87,5.4,Low Risk,0.2228
CR-002867,2024-04-22,Chikkamagaluru,Burglary,13.35818,75.716484,Chikkamagaluru Zone 1,SUS-00073,VIC-00067,Chikkamagaluru Cyber Crime Cell,Active,0,0,197.71,5.06,Low Risk,0.2515
CR-002868,2023-05-31,Raichur,Robbery,16.106391,77.347248,Raichur Zone 4,SUS-00564,VIC-00531,Raichur Women PS,Closed,0,0,305.55,7.19,Low Risk,0.3818
CR-002869,2023-01-14,Ballari,Theft,14.97051,76.826925,Ballari Zone 2,SUS-00333,VIC-00807,Ballari East PS,Closed,0,0,323.35,6.54,Low Risk,0.2775
CR-002870,2025-03-01,Yadgir,Drug Offense,16.718208,77.115178,Yadgir Zone 3,SUS-00451,VIC-00773,Yadgir Central PS,Arrested,1,0,268.07,6.73,Low Risk,0.3881
CR-002871,2024-08-22,Belagavi,Assault,15.675865,74.450817,Belagavi Zone 5,SUS-00095,VIC-00604,Belagavi South PS,Arrested,1,0,616.13,5.59,Low Risk,0.3
CR-002872,2024-03-30,Chitradurga,Robbery,14.152869,76.282839,Chitradurga Zone 1,SUS-00190,VIC-00546,Chitradurga Women PS,Closed,0,0,222.78,6.18,Low Risk,0.3037
CR-002873,2024-04-06,Chikkamagaluru,Theft,13.405826,75.580372,Chikkamagaluru Zone 1,SUS-00321,VIC-00411,Chikkamagaluru South PS,Arrested,1,1,224.12,5.2,Medium Risk,0.5718
CR-002874,2025-02-19,Hubballi,Burglary,15.35993,74.975852,Hubballi Zone 3,SUS-00130,VIC-00940,Hubballi Central PS,Active,0,0,802.5,5.61,Low Risk,0.3884
CR-002875,2023-12-09,Yadgir,Fraud,16.730247,77.101025,Yadgir Zone 2,SUS-00759,VIC-00783,Yadgir Cyber Crime Cell,Arrested,1,0,215.37,6.74,Low Risk,0.3591
CR-002876,2024-01-18,Kolar,Theft,13.146128,77.970135,Kolar Zone 2,SUS-00512,VIC-00929,Kolar Central PS,Closed,0,0,453.22,5.25,Low Risk,0.2667
CR-002877,2024-01-26,Dharwad,Robbery,15.671341,74.982434,Dharwad Zone 4,SUS-00720,VIC-00740,Dharwad Rural PS,Closed,0,1,363.62,5.4,Medium Risk,0.6378
CR-002878,2025-04-23,Raichur,Assault,16.262048,77.460002,Raichur Zone 4,SUS-00184,VIC-00028,Raichur Special Task Force,Closed,0,0,306.08,7.01,Low Risk,0.2861
CR-002879,2023-12-23,Vijayanagara,Domestic Violence,15.314939,76.425674,Vijayanagara Zone 1,SUS-00260,VIC-00082,Vijayanagara Rural PS,Active,0,0,267.41,5.84,Low Risk,0.377
CR-002880,2024-03-13,Belagavi,Cybercrime,15.788382,74.578276,Belagavi Zone 2,SUS-00281,VIC-01064,Belagavi Traffic PS,Arrested,1,0,739.67,5.65,Medium Risk,0.4122
CR-002881,2024-05-31,Bengaluru Rural,Domestic Violence,13.252539,77.571617,Bengaluru Rural Zone 1,SUS-00426,VIC-00029,Bengaluru Rural North PS,Closed,0,0,479.71,5.4,Low Risk,0.326
CR-002882,2025-01-01,Ramanagara,Theft,12.848548,77.251167,Ramanagara Zone 1,SUS-00724,VIC-00208,Ramanagara Traffic PS,Active,0,0,405.07,5.46,Low Risk,0.3822
CR-002883,2023-05-22,Hubballi,Drug Offense,15.263056,75.144945,Hubballi Zone 3,SUS-00742,VIC-00746,Hubballi East PS,Active,0,0,889.25,5.39,Low Risk,0.3724
CR-002884,2024-09-24,Kolar,Burglary,13.038636,78.160251,Kolar Zone 1,SUS-00711,VIC-01042,Kolar Cyber Crime Cell,Closed,0,0,399.58,5.12,Low Risk,0.3809
CR-002885,2025-02-23,Bengaluru Urban,Domestic Violence,12.997825,77.37299,Bengaluru Urban Zone 3,SUS-00697,VIC-01058,Bengaluru Urban Women PS,Arrested,1,1,4874.09,4.54,High Risk,0.7569
CR-002886,2023-10-24,Kalaburagi,Cybercrime,17.471601,76.813712,Kalaburagi Zone 1,SUS-00632,VIC-00541,Kalaburagi Special Task Force,Closed,0,0,467.17,5.8,Low Risk,0.3226
CR-002887,2023-08-31,Gadag,Robbery,15.330835,75.621492,Gadag Zone 5,SUS-00587,VIC-00839,Gadag Rural PS,Arrested,1,1,236.93,5.83,Medium Risk,0.6427
CR-002888,2024-07-20,Hassan,Robbery,13.044244,76.131378,Hassan Zone 2,SUS-00362,VIC-00130,Hassan West PS,Arrested,1,0,278.39,5.01,Low Risk,0.3651
CR-002889,2024-02-02,Hassan,Fraud,13.020022,76.130855,Hassan Zone 2,SUS-00109,VIC-00851,Hassan Traffic PS,Arrested,1,0,325.15,5.42,Low Risk,0.2769
CR-002890,2023-05-29,Udupi,Theft,13.230616,74.764886,Udupi Zone 3,SUS-00356,VIC-00574,Udupi North PS,Active,0,0,472.32,5.04,Low Risk,0.3024
CR-002891,2023-09-03,Mangaluru,Burglary,12.82126,74.851525,Mangaluru Zone 4,SUS-00076,VIC-00041,Mangaluru Women PS,Arrested,1,0,1223.18,5.31,Low Risk,0.2552
CR-002892,2023-07-03,Kolar,Robbery,13.089309,78.144498,Kolar Zone 1,SUS-00089,VIC-00810,Kolar Rural PS,Active,0,0,439.5,5.53,Low Risk,0.2589
CR-002893,2025-02-11,Bagalkot,Domestic Violence,16.257626,75.711115,Bagalkot Zone 3,SUS-00180,VIC-00766,Bagalkot Cyber Crime Cell,Arrested,1,0,307.73,6.35,Low Risk,0.3141
CR-002894,2023-05-13,Hassan,Drug Offense,13.058315,76.014408,Hassan Zone 2,SUS-00077,VIC-00375,Hassan Cyber Crime Cell,Arrested,1,0,306.1,5.13,Low Risk,0.1997
CR-002895,2024-12-15,Davangere,Theft,14.512939,75.938008,Davangere Zone 3,SUS-00136,VIC-00006,Davangere Traffic PS,Arrested,1,0,393.76,6.15,Low Risk,0.238
CR-002896,2025-04-24,Koppal,Fraud,15.259962,76.322155,Koppal Zone 3,SUS-00596,VIC-00820,Koppal Central PS,Closed,0,0,253.49,6.98,Low Risk,0.3552
CR-002897,2023-06-09,Bengaluru Rural,Theft,13.278398,77.550717,Bengaluru Rural Zone 1,SUS-00585,VIC-00013,Bengaluru Rural Traffic PS,Arrested,1,0,503.54,5.09,Low Risk,0.2105
CR-002898,2023-04-26,Mysuru,Domestic Violence,12.240354,76.475569,Mysuru Zone 2,SUS-00714,VIC-00751,Mysuru East PS,Closed,0,0,963.72,4.37,Low Risk,0.269
CR-002899,2024-08-04,Yadgir,Assault,16.785744,77.18985,Yadgir Zone 2,SUS-00689,VIC-01057,Yadgir Cyber Crime Cell,Arrested,1,0,271.19,6.37,Low Risk,0.233
CR-002900,2024-11-09,Chikkamagaluru,Cybercrime,13.215953,75.978305,Chikkamagaluru Zone 3,SUS-00256,VIC-00078,Chikkamagaluru Rural PS,Arrested,1,0,242.97,5.28,Low Risk,0.3522
CR-002901,2023-11-13,Chamarajanagar,Assault,12.026965,77.030772,Chamarajanagar Zone 5,SUS-00456,VIC-00418,Chamarajanagar Rural PS,Closed,0,0,196.31,5.51,Low Risk,0.2149
CR-002902,2024-09-23,Chikkamagaluru,Fraud,13.267012,75.82855,Chikkamagaluru Zone 4,SUS-00254,VIC-01074,Chikkamagaluru West PS,Active,0,0,202.92,4.9,Low Risk,0.26
CR-002903,2023-01-28,Mysuru,Kidnapping,12.364616,76.607642,Mysuru Zone 3,SUS-00563,VIC-00724,Mysuru East PS,Active,0,0,998.06,5.11,Low Risk,0.2313
CR-002904,2025-05-03,Hubballi,Theft,15.353452,75.136421,Hubballi Zone 3,SUS-00222,VIC-00446,Hubballi Traffic PS,Active,0,0,777.78,5.22,Low Risk,0.3759
CR-002905,2023-03-10,Ballari,Kidnapping,15.215889,76.837449,Ballari Zone 4,SUS-00194,VIC-00256,Ballari South PS,Arrested,1,0,416.08,6.13,Low Risk,0.3903
CR-002906,2024-01-18,Ballari,Burglary,15.199199,76.866006,Ballari Zone 3,SUS-00553,VIC-00597,Ballari North PS,Closed,0,1,358.44,6.08,Medium Risk,0.5373
CR-002907,2024-12-11,Gadag,Fraud,15.531484,75.526022,Gadag Zone 1,SUS-00652,VIC-00457,Gadag Cyber Crime Cell,Arrested,1,0,213.7,5.45,Low Risk,0.2509
CR-002908,2024-09-12,Shivamogga,Murder,13.883097,75.544383,Shivamogga Zone 5,SUS-00341,VIC-00772,Shivamogga Traffic PS,Active,0,0,319.78,5.06,Low Risk,0.252
CR-002909,2023-08-02,Ramanagara,Assault,12.686685,77.372348,Ramanagara Zone 3,SUS-00264,VIC-00465,Ramanagara West PS,Arrested,1,0,427.57,5.39,Low Risk,0.3299
CR-002910,2023-03-05,Uttara Kannada,Drug Offense,14.86308,74.485759,Uttara Kannada Zone 5,SUS-00769,VIC-00664,Uttara Kannada Cyber Crime Cell,Closed,0,0,191.26,4.77,Low Risk,0.2873
CR-002911,2023-10-09,Chikkamagaluru,Assault,13.479242,75.876367,Chikkamagaluru Zone 1,SUS-00601,VIC-00862,Chikkamagaluru Rural PS,Arrested,1,0,247.96,4.75,Low Risk,0.2835
CR-002912,2025-02-14,Tumakuru,Cybercrime,13.239899,77.114166,Tumakuru Zone 4,SUS-00299,VIC-01164,Tumakuru Special Task Force,Arrested,1,0,312.15,4.87,Low Risk,0.2895
CR-002913,2024-12-19,Mandya,Domestic Violence,12.469444,77.039912,Mandya Zone 3,SUS-00507,VIC-00792,Mandya Traffic PS,Active,0,1,436.78,4.82,Medium Risk,0.4615
CR-002914,2025-01-21,Chamarajanagar,Kidnapping,11.989975,76.925554,Chamarajanagar Zone 3,SUS-00483,VIC-00789,Chamarajanagar Central PS,Arrested,1,0,197.12,5.65,Low Risk,0.1944
CR-002915,2024-06-12,Belagavi,Robbery,15.768952,74.568598,Belagavi Zone 3,SUS-00159,VIC-00592,Belagavi Rural PS,Closed,0,0,601.92,6.27,Low Risk,0.2725
CR-002916,2023-01-16,Chikkaballapur,Burglary,13.36761,77.72966,Chikkaballapur Zone 5,SUS-00370,VIC-01082,Chikkaballapur East PS,Closed,0,0,397.7,5.05,Low Risk,0.219
CR-002917,2025-05-28,Hassan,Fraud,12.898112,76.092207,Hassan Zone 2,SUS-00308,VIC-00741,Hassan Traffic PS,Closed,0,0,333.12,4.87,Low Risk,0.2289
CR-002918,2023-08-18,Belagavi,Theft,15.876817,74.419732,Belagavi Zone 3,SUS-00730,VIC-00772,Belagavi South PS,Arrested,1,0,655.71,6.23,Medium Risk,0.43
CR-002919,2023-08-25,Bengaluru Urban,Cybercrime,12.986663,77.624639,Bengaluru Urban Zone 3,SUS-00283,VIC-00937,Bengaluru Urban South PS,Arrested,1,0,4144.07,3.92,Medium Risk,0.5638
CR-002920,2023-12-24,Hubballi,Fraud,15.379167,75.140778,Hubballi Zone 3,SUS-00383,VIC-00149,Hubballi Rural PS,Active,0,0,851.86,5.31,Medium Risk,0.4156
CR-002921,2024-03-08,Yadgir,Cybercrime,16.807576,77.21256,Yadgir Zone 4,SUS-00133,VIC-00944,Yadgir Special Task Force,Arrested,1,0,217.94,7.37,Low Risk,0.2896
CR-002922,2024-09-26,Koppal,Domestic Violence,15.330407,76.099934,Koppal Zone 3,SUS-00613,VIC-00787,Koppal Special Task Force,Active,0,0,224.93,6.16,Low Risk,0.3267
CR-002923,2023-07-05,Vijayanagara,Murder,15.320808,76.322075,Vijayanagara Zone 1,SUS-00443,VIC-00741,Vijayanagara North PS,Closed,0,0,277.06,6.39,Low Risk,0.3747
